file,duckdbauto_success,duckdbauto_header_precision,duckdbauto_header_recall,duckdbauto_header_f1,duckdbauto_record_precision,duckdbauto_record_recall,duckdbauto_record_f1,duckdbauto_cell_precision,duckdbauto_cell_recall,duckdbauto_cell_f1,pycsv_success,pycsv_header_precision,pycsv_header_recall,pycsv_header_f1,pycsv_record_precision,pycsv_record_recall,pycsv_record_f1,pycsv_cell_precision,pycsv_cell_recall,pycsv_cell_f1,duckdbparse_success,duckdbparse_header_precision,duckdbparse_header_recall,duckdbparse_header_f1,duckdbparse_record_precision,duckdbparse_record_recall,duckdbparse_record_f1,duckdbparse_cell_precision,duckdbparse_cell_recall,duckdbparse_cell_f1,clevercs_success,clevercs_header_precision,clevercs_header_recall,clevercs_header_f1,clevercs_record_precision,clevercs_record_recall,clevercs_record_f1,clevercs_cell_precision,clevercs_cell_recall,clevercs_cell_f1,pandas_success,pandas_header_precision,pandas_header_recall,pandas_header_f1,pandas_record_precision,pandas_record_recall,pandas_record_f1,pandas_cell_precision,pandas_cell_recall,pandas_cell_f1
row_extra_quote15_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.7,0.9333333333333332,0.8,0.7428571428571429,0.9873417721518988,0.8478260869565218,1,1.0,1.0,1.0,0.7,0.9333333333333332,0.8,0.7428571428571429,0.975,0.8432432432432432,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote15_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.7,0.9333333333333332,0.8,0.7523809523809524,0.9875,0.854054054054054,1,1.0,1.0,1.0,0.7,0.9333333333333332,0.8,0.7523809523809524,0.9875,0.854054054054054,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote16_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.75,0.9375,0.8333333333333334,0.7619047619047619,0.9876543209876544,0.8602150537634409,1,1.0,1.0,1.0,0.75,0.9375,0.8333333333333334,0.7619047619047619,0.9411764705882352,0.8421052631578947,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote16_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.75,0.9375,0.8333333333333334,0.7714285714285715,0.9878048780487804,0.8663101604278075,1,1.0,1.0,1.0,0.75,0.9375,0.8333333333333334,0.7714285714285715,0.9529411764705882,0.8526315789473684,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote16_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.75,0.9375,0.8333333333333334,0.780952380952381,0.9879518072289156,0.8723404255319148,1,1.0,1.0,1.0,0.75,0.9375,0.8333333333333334,0.780952380952381,0.9647058823529412,0.8631578947368421,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote16_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.75,0.9375,0.8333333333333334,0.7904761904761904,0.988095238095238,0.8783068783068783,1,1.0,1.0,1.0,0.75,0.9375,0.8333333333333334,0.7904761904761904,0.976470588235294,0.8736842105263157,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote16_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.75,0.9375,0.8333333333333334,0.8,0.9882352941176472,0.8842105263157894,1,1.0,1.0,1.0,0.75,0.9375,0.8333333333333334,0.8,0.9882352941176472,0.8842105263157894,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote17_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.8,0.9411764705882352,0.8648648648648648,0.8095238095238095,0.9883720930232558,0.8900523560209425,1,1.0,1.0,1.0,0.8,0.9411764705882352,0.8648648648648648,0.8095238095238095,0.9444444444444444,0.8717948717948718,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote17_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.8,0.9411764705882352,0.8648648648648648,0.819047619047619,0.9885057471264368,0.8958333333333333,1,1.0,1.0,1.0,0.8,0.9411764705882352,0.8648648648648648,0.819047619047619,0.9555555555555556,0.8820512820512821,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote17_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.8,0.9411764705882352,0.8648648648648648,0.8285714285714286,0.9886363636363636,0.9015544041450776,1,1.0,1.0,1.0,0.8,0.9411764705882352,0.8648648648648648,0.8285714285714286,0.9666666666666668,0.8923076923076922,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote17_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.8,0.9411764705882352,0.8648648648648648,0.8380952380952381,0.9887640449438202,0.9072164948453608,1,1.0,1.0,1.0,0.8,0.9411764705882352,0.8648648648648648,0.8380952380952381,0.9777777777777776,0.9025641025641026,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote17_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.8,0.9411764705882352,0.8648648648648648,0.8476190476190476,0.9888888888888888,0.9128205128205128,1,1.0,1.0,1.0,0.8,0.9411764705882352,0.8648648648648648,0.8476190476190476,0.9888888888888888,0.9128205128205128,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote18_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.85,0.9444444444444444,0.8947368421052632,0.8571428571428571,0.989010989010989,0.9183673469387754,1,1.0,1.0,1.0,0.85,0.9444444444444444,0.8947368421052632,0.8571428571428571,0.9473684210526316,0.9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote18_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.85,0.9444444444444444,0.8947368421052632,0.8666666666666667,0.9891304347826086,0.9238578680203046,1,1.0,1.0,1.0,0.85,0.9444444444444444,0.8947368421052632,0.8666666666666667,0.9578947368421052,0.91,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote18_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.85,0.9444444444444444,0.8947368421052632,0.8761904761904762,0.989247311827957,0.9292929292929292,1,1.0,1.0,1.0,0.85,0.9444444444444444,0.8947368421052632,0.8761904761904762,0.968421052631579,0.92,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote18_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.85,0.9444444444444444,0.8947368421052632,0.8857142857142857,0.9893617021276596,0.9346733668341708,1,1.0,1.0,1.0,0.85,0.9444444444444444,0.8947368421052632,0.8857142857142857,0.9789473684210528,0.93,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote18_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.85,0.9444444444444444,0.8947368421052632,0.8952380952380953,0.9894736842105264,0.94,1,1.0,1.0,1.0,0.85,0.9444444444444444,0.8947368421052632,0.8952380952380953,0.9894736842105264,0.94,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote19_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.9,0.9473684210526316,0.9230769230769232,0.9047619047619048,0.9895833333333334,0.945273631840796,1,1.0,1.0,1.0,0.9,0.9473684210526316,0.9230769230769232,0.9047619047619048,0.95,0.9268292682926828,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote19_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.9,0.9473684210526316,0.9230769230769232,0.9142857142857144,0.9896907216494846,0.9504950495049506,1,1.0,1.0,1.0,0.9,0.9473684210526316,0.9230769230769232,0.9142857142857144,0.96,0.9365853658536586,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote19_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.9,0.9473684210526316,0.9230769230769232,0.923809523809524,0.9897959183673468,0.955665024630542,1,1.0,1.0,1.0,0.9,0.9473684210526316,0.9230769230769232,0.923809523809524,0.97,0.9463414634146342,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote19_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.9,0.9473684210526316,0.9230769230769232,0.9333333333333332,0.98989898989899,0.9607843137254904,1,1.0,1.0,1.0,0.9,0.9473684210526316,0.9230769230769232,0.9333333333333332,0.98,0.9560975609756096,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote19_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.9,0.9473684210526316,0.9230769230769232,0.9428571428571428,0.99,0.9658536585365852,1,1.0,1.0,1.0,0.9,0.9473684210526316,0.9230769230769232,0.9428571428571428,0.99,0.9658536585365852,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote1_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0476190476190476,0.8333333333333334,0.09009009009009,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0476190476190476,0.5,0.0869565217391304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote1_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0571428571428571,0.8571428571428571,0.1071428571428571,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0571428571428571,0.6,0.1043478260869565,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote1_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0666666666666666,0.875,0.1238938053097345,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0666666666666666,0.7,0.1217391304347826,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote1_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0761904761904762,0.8888888888888888,0.1403508771929824,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0761904761904762,0.8,0.1391304347826087,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote1_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0857142857142857,0.9,0.1565217391304348,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0857142857142857,0.9,0.1565217391304348,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote20_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.99009900990099,0.970873786407767,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9523809523809524,0.9523809523809524,0.9523809523809524,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote20_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.961904761904762,0.9901960784313726,0.9758454106280192,1,1.0,1.0,1.0,0.95,0.95,0.95,0.961904761904762,0.961904761904762,0.961904761904762,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote20_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9714285714285714,0.9902912621359224,0.9807692307692308,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9714285714285714,0.9714285714285714,0.9714285714285714,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote20_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9809523809523808,0.9903846153846154,0.985645933014354,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9809523809523808,0.9809523809523808,0.9809523809523808,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote20_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9904761904761904,0.9904761904761904,0.9904761904761904,1,1.0,1.0,1.0,0.95,0.95,0.95,0.9904761904761904,0.9904761904761904,0.9904761904761904,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote2_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.05,0.5,0.0909090909090909,0.0952380952380952,0.9090909090909092,0.1724137931034483,1,1.0,1.0,1.0,0.05,0.5,0.0909090909090909,0.0952380952380952,0.6666666666666666,0.1666666666666666,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote2_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.05,0.5,0.0909090909090909,0.1047619047619047,0.9166666666666666,0.188034188034188,1,1.0,1.0,1.0,0.05,0.5,0.0909090909090909,0.1047619047619047,0.7333333333333333,0.1833333333333333,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote2_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.05,0.5,0.0909090909090909,0.1142857142857142,0.9230769230769232,0.2033898305084745,1,1.0,1.0,1.0,0.05,0.5,0.0909090909090909,0.1142857142857142,0.8,0.1999999999999999,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote2_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.05,0.5,0.0909090909090909,0.1238095238095238,0.9285714285714286,0.2184873949579832,1,1.0,1.0,1.0,0.05,0.5,0.0909090909090909,0.1238095238095238,0.8666666666666667,0.2166666666666666,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote2_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.05,0.5,0.0909090909090909,0.1333333333333333,0.9333333333333332,0.2333333333333333,1,1.0,1.0,1.0,0.05,0.5,0.0909090909090909,0.1333333333333333,0.9333333333333332,0.2333333333333333,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote3_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.1,0.6666666666666666,0.1739130434782609,0.1428571428571428,0.9375,0.2479338842975206,1,1.0,1.0,1.0,0.1,0.6666666666666666,0.1739130434782609,0.1428571428571428,0.75,0.24,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote3_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.1,0.6666666666666666,0.1739130434782609,0.1523809523809524,0.9411764705882352,0.2622950819672131,1,1.0,1.0,1.0,0.1,0.6666666666666666,0.1739130434782609,0.1523809523809524,0.8,0.256,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote3_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.1,0.6666666666666666,0.1739130434782609,0.1619047619047619,0.9444444444444444,0.2764227642276423,1,1.0,1.0,1.0,0.1,0.6666666666666666,0.1739130434782609,0.1619047619047619,0.85,0.272,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote3_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.1,0.6666666666666666,0.1739130434782609,0.1714285714285714,0.9473684210526316,0.2903225806451613,1,1.0,1.0,1.0,0.1,0.6666666666666666,0.1739130434782609,0.1714285714285714,0.9,0.288,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote3_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.1,0.6666666666666666,0.1739130434782609,0.1809523809523809,0.95,0.304,1,1.0,1.0,1.0,0.1,0.6666666666666666,0.1739130434782609,0.1809523809523809,0.95,0.304,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote4_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.15,0.75,0.2499999999999999,0.1904761904761904,0.9523809523809524,0.3174603174603174,1,1.0,1.0,1.0,0.15,0.75,0.2499999999999999,0.1904761904761904,0.8,0.3076923076923077,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote4_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.15,0.75,0.2499999999999999,0.2,0.9545454545454546,0.3307086614173228,1,1.0,1.0,1.0,0.15,0.75,0.2499999999999999,0.2,0.84,0.3230769230769231,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote4_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.15,0.75,0.2499999999999999,0.2095238095238095,0.9565217391304348,0.34375,1,1.0,1.0,1.0,0.15,0.75,0.2499999999999999,0.2095238095238095,0.88,0.3384615384615385,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote4_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.15,0.75,0.2499999999999999,0.219047619047619,0.9583333333333334,0.3565891472868217,1,1.0,1.0,1.0,0.15,0.75,0.2499999999999999,0.219047619047619,0.92,0.3538461538461538,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote4_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.15,0.75,0.2499999999999999,0.2285714285714285,0.96,0.3692307692307692,1,1.0,1.0,1.0,0.15,0.75,0.2499999999999999,0.2285714285714285,0.96,0.3692307692307692,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote5_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.2,0.8,0.32,0.238095238095238,0.9615384615384616,0.3816793893129771,1,1.0,1.0,1.0,0.2,0.8,0.32,0.238095238095238,0.8333333333333334,0.3703703703703703,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote5_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.2,0.8,0.32,0.2476190476190476,0.9629629629629628,0.393939393939394,1,1.0,1.0,1.0,0.2,0.8,0.32,0.2476190476190476,0.8666666666666667,0.3851851851851852,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote5_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.2,0.8,0.32,0.2571428571428571,0.9642857142857144,0.4060150375939849,1,1.0,1.0,1.0,0.2,0.8,0.32,0.2571428571428571,0.9,0.3999999999999999,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote5_col3.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.2,0.8,0.32,0.2666666666666666,0.9655172413793104,0.417910447761194,1,1.0,1.0,1.0,0.2,0.8,0.32,0.2666666666666666,0.9333333333333332,0.4148148148148148,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote5_col4.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.2,0.8,0.32,0.2761904761904762,0.9666666666666668,0.4296296296296296,1,1.0,1.0,1.0,0.2,0.8,0.32,0.2761904761904762,0.9666666666666668,0.4296296296296296,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote6_col0.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.25,0.8333333333333334,0.3846153846153846,0.2857142857142857,0.967741935483871,0.4411764705882353,1,1.0,1.0,1.0,0.25,0.8333333333333334,0.3846153846153846,0.2857142857142857,0.8571428571428571,0.4285714285714285,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote6_col1.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.25,0.8333333333333334,0.3846153846153846,0.2952380952380952,0.96875,0.4525547445255474,1,1.0,1.0,1.0,0.25,0.8333333333333334,0.3846153846153846,0.2952380952380952,0.8857142857142857,0.4428571428571428,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
row_extra_quote6_col2.csv,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.25,0.8333333333333334,0.3846153846153846,0.3047619047619048,0.9696969696969696,0.463768115942029,1,1.0,1.0,1.0,0.25,0.8333333333333334,0.3846153846153846,0.3047619047619048,0.9142857142857144,0.4571428571428571,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
